,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49
Nxph1,-0.033724245,-0.118409105,-0.04525838,-0.040485162,0.034493096,-0.0035969904,0.06888895,-0.06785238,0.04107473,-0.050920878,-0.07602624,0.009003296,0.114923336,-0.050544832,0.0005314191,-0.0063522486,0.02969764,-0.02476087,-0.032060355,0.032056943,0.058692884,0.022253864,-0.04446059,-0.054103073,-0.012751173,-0.11789827,0.112888545,0.0013556833,0.03530537,-0.14400582,0.02001188,0.0072529954,0.033520143,0.1866543,-0.1411005,-0.13667916,-0.1429034,0.072603434,-0.116557926,0.01657411,0.17172788,0.020534579,0.09583033,0.109405585,-0.027785962,-0.14478473,-0.029710088,0.12284089,-0.010390773,0.014914203
Nxph2,0.0013936037,-0.005496243,-0.00079735246,-0.0077511766,-0.0031485707,0.0024788594,0.009289087,0.0014085005,0.002250771,-0.0012053904,0.006229524,0.0017359791,0.003390438,0.0058086463,-0.0064324033,-0.009418589,0.006377396,-0.006842125,0.0003697775,-0.012463339,0.003531002,-0.018049601,-0.0043396354,0.009117282,0.005095571,-0.003625244,-0.007255451,0.003444476,-0.00478723,-0.004252969,0.008599069,0.0010903596,-0.002354349,0.010990217,-0.0033216428,0.0077571836,-0.0027566324,0.0063679116,-0.005931565,0.0019069826,0.010196891,-0.006822328,-0.011333714,0.008229575,0.0030068962,0.011312485,-0.0009103641,0.0021050877,-0.0053571644,-0.020935968
Nxph4,0.0052185133,-0.0054927967,-0.01052435,0.006445354,0.0059414753,-0.0045222077,-0.0066055567,0.004847415,0.003458694,-0.0097323265,-0.006031862,4.1206895e-05,0.00025469303,-0.005239846,0.0056134416,-0.013256933,0.019250214,-0.007958706,-0.0121272,-0.010597054,-0.0034473722,-0.011430445,-0.006218384,0.007901993,0.0030053323,-0.0025827168,0.004207923,-0.009697577,0.004578391,0.0027349417,-0.005118861,-0.005427798,-0.004543477,-0.0021443537,0.010994704,0.011521213,-0.0151138585,-0.0070857424,-0.014264182,0.014971394,0.006994093,-0.0015684268,-0.01366814,0.0046811895,0.013297127,0.009626502,0.011545975,-0.010987391,0.011399848,0.0143039785
Olfm3,0.017659169,-0.01914382,-0.019163858,0.021419553,0.016696641,-0.024388896,-0.017297322,0.01984369,-0.0016239122,0.017136564,-0.0003340571,0.005961536,-0.015169105,0.017381655,0.00043319617,-0.031679478,-0.0013693969,0.005435698,0.012681306,-0.014723845,0.0050079585,-0.008573461,0.0011068062,0.0022474118,0.014502637,-0.016906336,-0.008506468,-0.016553614,-0.0071457224,0.006542835,0.011106808,0.0064539444,-0.008408248,-0.0194976,-0.009459151,0.030277003,0.009237049,-0.03056116,-0.0049955533,0.013425837,-0.009005751,0.008670349,-0.0046384176,0.016596746,-0.057311475,0.034198284,-0.007943293,0.007198982,0.03562499,0.012032559
Oprk1,-0.0013220329,-0.00051942206,-0.0017744853,-0.0005594494,0.004143358,0.0007454025,-0.00038339663,0.0027439042,-0.0006501289,-5.0128394e-05,0.0033832232,0.00070180395,0.0015713477,0.00040436906,-0.004343429,-0.0025570863,-0.0008384957,0.003352201,0.0012612676,0.0024852813,0.0010648643,0.0018958569,0.0011441909,0.0012299927,-0.0008422277,0.0007488697,-0.0008279988,-0.0006123153,-0.0015886785,0.0024171197,-9.8146484e-05,0.0002968151,0.0028041129,-0.0038582422,0.0013964607,-0.0015029039,0.0032235929,0.0021033357,-0.003599117,-0.0015427575,0.0032196396,-0.0021800452,-0.00078454963,-0.00055584323,-0.004154528,-0.000321378,0.002619013,-0.0015337515,-0.005016165,-0.002913638
Oprm1,-3.0881936e-05,-0.034746736,-0.0325499,0.014344531,0.009000919,0.017894147,0.010984979,-0.014576801,-0.025734907,-0.04778222,-0.011751766,-0.02456286,0.021904297,0.032307606,-0.05475446,0.00011594113,0.006692018,-0.029141862,-0.0074988934,0.020062637,-0.007745249,-0.031942517,-0.013884146,0.009952464,-0.027576072,-0.00071276206,-0.008151049,-0.017173182,0.010288138,0.017205654,0.003719146,-0.009324925,-0.007048359,-0.055891044,-0.0142445965,0.018563956,0.002939839,-0.021685839,-0.0052449033,0.0033732206,0.01137894,0.016907837,0.0037859017,0.019937333,0.00920492,-0.0007619411,-0.017439034,0.0067601018,0.06481428,0.0012256973
Osr1,0.0033842744,-0.0014962051,0.00031232962,0.00035932532,-0.0013816692,0.0055840006,-0.0023932487,0.003146295,-0.0007551138,-0.0020191055,0.002888879,-0.0034510777,-0.001738654,0.007169738,0.00049224496,-0.0061554937,-0.0071509155,0.0025995038,0.003401064,0.011411744,-0.0041316296,-0.00069721986,-0.004322602,0.0023819415,-0.0009267097,-0.0025897382,0.004168416,0.0050509353,0.0061834143,-0.0091519095,-0.0030502826,-0.0066052293,-0.0014147714,0.0033265173,0.0016830628,-0.00078223133,-0.002770681,-0.0010459385,0.0041865646,0.0038363899,-0.011463449,0.0014149237,-0.0002056635,0.010470231,0.008004651,0.00343832,0.00083512056,0.004925815,0.0061814017,-0.0014841862
Otof,-0.013188748,-0.020459732,0.047154758,0.07926034,-0.008788374,-0.07346731,0.02938023,-0.007882061,0.062102914,-0.05331767,0.007908457,0.041134622,-0.0072650444,0.004381336,0.0626773,-0.036692623,-0.047562867,-0.028161468,0.0036127507,-0.01606322,0.035780106,-0.0027205043,0.021945871,0.017338991,0.08446265,-0.01585231,-0.0067109405,-0.037726987,0.03507269,-0.012703858,0.010419882,0.008634647,-0.028377598,0.014471896,0.0544142,5.3238124e-05,0.007364478,0.026204132,-0.023046643,0.048044674,0.04999112,0.0011015162,0.038561426,-0.010340283,-0.015787754,-0.006040492,0.052846655,0.017138463,-0.037509874,0.032734524
Otp,0.005213346,-0.004651609,0.008632096,0.0018068268,0.0002928246,-0.0008947652,-0.009392823,0.0045933714,-0.005233868,-0.0039022923,0.0014875709,0.010505365,0.008973388,0.0035207379,0.0051125945,0.0154452715,-0.014381178,-0.007085177,0.002083783,0.011399405,-0.0004483615,-0.011394019,0.0026053085,0.0055643027,0.0021277205,0.012433805,-0.0007179421,-0.004263764,-0.011647525,-0.0012737456,0.001715323,0.0026692643,-0.005066092,0.0048015397,0.01945988,-5.8965757e-05,0.0071153147,-0.01713189,-0.0029894775,0.012017532,-0.014434566,0.004514994,0.0030813888,-0.015582489,0.0059106452,-0.015863098,0.012537142,0.0074334214,-0.0033033842,-0.0008139205
Otx1,-0.0010577479,-0.0016751621,0.0015845826,0.0019411466,0.0032797875,0.0009269389,-0.007326997,0.004104219,-0.0017122015,0.0028786627,-0.0017423808,-0.009898479,0.00011590036,-0.0019876144,-0.004449058,-0.00093908113,-0.003100377,0.007664599,0.005249011,-0.0050756363,0.0004199075,0.0010480321,0.0049479217,-0.0014750168,-0.00735906,-0.0063825785,0.0026436253,0.003109997,-0.0021276763,-0.008817743,0.005860609,-0.0026611139,-0.0024223696,-0.0035958642,0.0012495191,0.008506335,-0.006937455,0.0013911978,-0.010355255,-0.0051898398,-0.004074317,0.002935945,0.003988276,-0.0009556459,-0.0010426607,-0.0008271956,0.004296665,-0.00547832,0.007117445,-0.0043874737
Otx2,0.0008426508,-0.0006645141,0.00015178109,0.0019678383,0.001959879,0.0035106023,-0.0016696485,0.0075167925,-0.0046679485,-0.0020051796,-0.0044144248,-0.01704717,-0.0060336483,0.012338689,0.00064657774,-0.006333086,-0.0070197033,0.0019793909,-0.0063523087,0.003908943,0.0021600479,-0.0018225487,0.008707769,-0.0024218038,0.0014482179,0.009619646,0.0011525224,-0.0003696092,-0.011080389,-0.005943336,0.0090046,0.00024349014,0.0042465474,0.00962367,0.00035294853,-0.0035527106,0.01113475,-0.0015631156,0.008440795,-0.0017920537,-0.0044887466,0.009306885,-0.0023675417,-0.009492299,-0.0035750158,-0.014937702,-0.0022654347,0.0015548787,-0.0035059082,-0.0016818458
Oxtr,-0.00026411723,-0.0083761085,-0.011007451,0.0016479611,0.008090666,-0.00585856,0.0058565843,-0.0058499104,-0.007325623,0.0020820526,0.008093694,-0.0020475774,-0.008943831,-0.008656563,0.0076788478,-0.018336061,0.0007304916,0.009332735,0.001473549,0.0037669514,-0.0035084272,-0.014548951,0.0066230767,0.01972195,-0.011098074,-0.008175532,4.30841e-05,0.0031753317,-0.00912376,-0.0023805473,0.012320942,-0.003376789,0.0120576825,0.0018018021,-0.0037094431,0.0046865596,0.013032803,-0.0010677017,-0.004641616,0.0022526393,0.0014132832,-0.009994601,-0.0030265234,0.00035642134,0.000612834,-0.00071122404,0.030576011,0.009326568,0.0074045304,-0.0059498083
Pamr1,-0.002776383,-0.00843638,-0.012024474,0.0019681104,0.0011116494,-0.009116656,-0.0006737939,-0.00360758,-0.0017153347,-0.0051523624,-0.0013037157,0.0017082625,0.011575108,0.0059434916,0.0015831427,-0.001428689,0.0075510787,-0.0032696389,-0.003698942,-0.00648242,0.014628875,-0.0020047077,0.0045443783,0.0002627024,-0.0052499142,-0.01319336,-0.0034649072,0.008175164,0.007001504,-0.0064985226,-0.019853555,-0.010910757,0.005075513,-0.021073334,-0.013839732,0.004143172,0.01233219,0.0057623778,-0.006304548,-0.0024937808,-0.0052324524,-0.004176487,0.015378188,0.0009052226,0.009582385,-0.014686647,-0.0036550518,-0.0061504235,0.0064058024,-0.014251852
Pantr1,0.0046133194,-0.0084065795,-0.0021904185,0.0005440108,0.002694069,0.009170985,0.0003178899,0.0009200942,0.0019204079,0.011628424,0.001052464,-0.0002150934,-0.008376667,-0.0037757829,0.0010792217,-0.0017321231,0.00085008855,0.009736689,-0.008453905,-0.0010921729,-0.008269444,-0.0063713016,-0.011710671,0.004963373,-0.0026515715,-0.0060739997,0.0045906045,0.0077265585,-0.0025134967,0.005218555,-0.003765103,0.0006603977,-0.0027493252,0.0040620486,0.0027963186,0.015628418,-0.017308183,0.002256204,0.0153279165,-0.009661942,0.0067349775,-0.0010789135,-0.0066012866,0.0039377376,0.0048728427,0.0032023932,0.003631857,0.0056698928,0.007533552,-0.009977778
Pard3b,0.0017096496,-0.00010254695,-0.00028819308,0.004691551,0.0016389916,0.002414497,-0.003949792,0.00084037,-0.007361785,-0.003547942,0.0036731467,-0.0065450873,-0.006472549,0.005757818,0.0027485134,0.0061582606,0.008538389,-0.0031700507,0.0087949475,0.0038585928,-0.011817167,-0.009531741,0.00079520606,0.0030290545,-0.013154957,-0.013765897,0.0018263995,-0.0060074804,-0.0015373866,0.0091828825,0.0061955038,0.0038155254,-0.010533353,-0.006639857,-0.008048713,-0.004807379,0.0068846494,-0.0026094643,-0.0011767447,0.0056601046,-0.0025549065,0.0014180001,0.012391765,0.0025155805,-0.0061942935,0.0035543349,-0.00095904036,-0.006992282,-0.0017577345,0.00023432262
Parm1,-0.004302016,-0.008926201,0.012586053,0.0057552117,0.045886584,0.0038678104,0.0061554415,0.042649817,-0.010707398,-0.003175218,0.018909791,-0.013520796,0.013087141,-0.02559028,-0.0063440786,0.0284211,-0.01003354,-0.017871061,0.036995802,-0.018953932,0.009884618,-0.0035448454,-0.005846457,0.010208168,-0.005640564,-0.01029681,-0.02997363,0.0015860858,-0.008091984,-0.013277955,0.00011527819,-0.005262225,0.026411247,0.01935928,-0.0023040015,0.008338195,0.011916353,-0.004987737,-0.026181776,-0.012673477,0.014156161,-0.010629849,-0.01197524,-0.0032504168,2.8335722e-05,-0.0049020387,-0.0071818456,-0.0013722703,0.00013037026,-0.014001914
Pax6,0.0028789286,-0.0096063465,0.010559697,-0.0037491226,0.00014456714,0.003794713,-0.00028352012,-0.0072298357,-0.0013282895,0.0065772543,-0.004846107,0.0029193005,0.0102380235,-0.00088947074,-0.002671763,0.003260826,0.0011546427,-0.005776325,-0.00062309596,0.011718758,0.0026666394,0.0054728515,-0.018285846,0.0050028437,-0.015254838,-0.014694703,-0.0013864051,0.0112163415,0.005253201,-0.0033432462,-0.0030792379,-0.009565824,-0.007451131,0.01675479,-0.0017002353,-0.0051263175,-0.022544412,-0.003267236,0.013497561,0.0042827465,0.0027846107,-0.008178454,-0.018846255,0.0049018543,-0.00074456586,0.0017261171,0.0053427448,-0.00952178,0.008823871,-0.0054929275
Pbk,0.0022715703,-0.008929782,0.011875347,-0.008801184,-0.009691933,0.0011783281,0.0050232336,-0.0036660752,-0.0009875924,-0.004506906,0.008777799,-0.009302929,-0.0073559093,0.0052895285,-0.010295008,0.016770089,0.00848114,0.0040522325,0.0026453563,-0.008579694,-0.018278813,-0.0154961925,0.008277421,-0.002819945,0.023414006,0.008149344,0.0074061444,-0.0018525632,-0.0050802757,0.009910137,-0.003155265,-0.0009605941,0.0014778858,-0.0007878475,-0.004801893,-0.0013522059,0.0073020095,0.012797733,0.0015469333,-0.0028890255,0.01022993,0.000749789,0.0037496723,0.016849022,-0.00012531516,0.008185951,0.008875236,-0.011535861,-0.010294955,-0.007471182
Pcdh20,0.006067191,-0.002910913,0.001515741,-0.00058402,0.00034710398,-0.0029152837,-0.0019667775,0.0032028633,0.008563513,0.0025029862,0.0042330436,-0.013137534,0.014072592,-0.00013098067,0.010346119,-0.012344435,-0.008821347,-0.0010959379,-0.0026346198,-0.0019034545,-0.008395804,0.005079431,0.007381613,-0.0015005431,0.0028654465,0.0070690555,0.0006624675,0.00094238267,-0.0012177216,0.0068504154,0.0052159457,0.0088587245,-0.0058485544,-0.0047865403,0.0028531072,0.0017780578,-0.004304276,-0.0047708573,-0.008017776,-0.006478859,0.009994629,-0.00085329916,0.003565864,-0.007558819,0.0023458658,-0.007509369,-0.010272762,0.008519697,-0.0007538954,0.030651465
Pcdh8,-0.015832918,-0.039049085,0.052473318,0.035406537,0.04448293,0.06920674,-0.028129932,-0.00070773624,0.06464086,0.0578097,0.04146368,-0.029341238,0.033790864,0.028481,-0.037036564,0.047068562,0.014377046,0.020224,0.00014289902,0.06590797,0.012440119,-0.00095392566,-0.041217774,-0.019900024,-0.052647293,-0.025304914,0.0009906398,-0.002512696,-0.0390836,-0.034334533,0.016813075,-0.03382263,0.0142731555,0.0012519218,-0.022555703,-0.014544398,-0.033408727,-0.0074213,-0.025505517,0.02874726,-0.017438035,-0.0090955235,0.024216507,-0.029076671,-0.019152269,-0.031972613,-0.013264071,-0.014402151,-0.0059398897,-0.026258089
Pcp4l1,0.19155951,0.064071305,-0.18395048,-0.2527898,-0.08507368,-0.23810525,-0.0407632,0.2564882,0.16101488,0.13072963,0.027282206,-0.06951329,-0.07930377,-0.06438573,0.084332556,-0.014568792,0.07090387,-0.08656351,0.18827713,0.03643462,0.047893014,-0.12629668,-0.034842014,-0.07787765,-0.016491298,-0.20429792,0.007890523,0.21627133,-0.02596895,0.06857834,0.1313696,0.047382098,-0.03011347,0.028240057,-0.09349177,-0.07079805,0.1080222,0.06619698,-0.118307315,-0.024404138,0.13269967,0.0718213,0.014250815,0.027226694,0.17105082,-0.024360973,0.036373094,-0.07134344,-0.025020711,-0.08161545
Pcsk1,-0.0010455038,-0.007908728,-0.011446675,0.005951018,0.023241224,-0.0063676876,-0.019464176,-0.0038492407,0.00916865,0.0022565897,-0.0026169126,-0.00036806616,-0.004325386,-0.009001318,-0.0005058449,-0.00042624367,0.008644326,-0.014879864,-0.014338611,-0.004106623,-0.014889945,-0.003874717,-0.0062419507,0.004129879,0.0052692923,0.013333371,0.01864015,-0.031497385,0.00042569303,-0.0058317906,0.011962579,0.00275224,-0.020903658,0.014164234,0.003540186,0.0048852097,-0.010489298,-0.006590356,-0.008515386,-0.0075396933,0.009902663,-0.004783504,-0.00047089532,0.01625638,-0.014174566,0.014881388,0.0019836524,0.0015410297,-0.0052066348,0.008598442
Pcsk5,0.004407401,-0.011054278,0.0074002715,-0.0065884655,0.0058369585,0.0053094993,-0.0038092227,-0.0040092,0.010495836,-0.0029190385,-0.0049447375,-0.0024883128,-0.0030269928,0.01710128,-0.012784596,0.00965816,-0.009607643,-0.0075800614,0.003169644,0.0013065716,-0.0011522879,-0.012016121,0.0014731436,0.002817315,-0.004025475,0.009202671,-0.0024195137,-0.01922762,-0.004792382,0.0078000925,-0.00044355026,0.0100999065,0.008216641,-0.00783168,-0.01686145,0.01643137,-0.005533779,-0.016559433,-0.0005162086,0.011458043,0.004037298,0.0012033107,0.0044758655,0.009484034,0.0036491407,-0.00298768,-0.0032008039,-0.005119982,0.0022781296,0.01274902
Pde1a,0.00031408254,-0.005201212,0.0062619946,0.008453692,0.0064409534,0.0004957653,0.00029657668,-0.0030088369,0.0061192894,-0.0055234996,0.0008869175,0.00076828734,0.008052391,-0.004928948,-0.00016343777,-0.0036441106,-0.0033483484,-0.0036807724,0.0050529875,0.0049034287,-0.007103876,-0.0073052477,-0.0037139587,0.0025069383,-0.00166897,0.00028676557,0.00077259453,-0.004762601,0.0024889952,0.008982322,-0.0052685053,0.00614945,-0.00080371497,-0.008483218,-0.01103117,-0.0035403792,-0.0027062567,0.0060315374,0.00095089036,0.0045222184,0.012262515,0.0007352242,0.007766762,-0.0029156795,0.0023272429,0.013478752,0.013260967,-0.0014570886,-0.017057098,0.0041374154
Pdk2,0.03045068,-0.06405992,0.028013594,-0.024036957,-0.020514965,0.0053899423,-0.04663761,0.07580352,-0.05503333,-0.045258705,-0.093302175,0.12141512,-0.07595736,0.02322704,0.09044985,0.15957935,0.030850338,-0.024500703,-0.041126944,0.048017737,-0.2678687,-0.13124244,-0.036699317,-0.010646195,0.00841898,-0.06551202,-0.050951645,0.042512044,0.051410735,0.019945769,0.00886262,-0.0021562134,-0.19189876,-0.032207564,-0.014468497,0.013318948,-0.15283619,0.052252147,-0.061765246,0.21560363,-0.119422436,0.05914923,-0.039623808,-0.082788005,0.09338784,-0.026534934,0.22760257,-0.018795105,0.059613466,-0.14505231
Pdlim1,0.0020566683,-0.0031325354,0.0041107796,0.00365306,0.0017551346,0.002482028,-0.0015949559,-0.002949721,0.00426854,-0.008292729,-0.006653762,0.0032702023,0.0012686373,0.0025280446,-0.0017801232,-0.0047035106,-9.462103e-05,0.000826166,-0.0024692991,0.0046374425,-0.0022973141,-0.0036172036,-0.0018121849,-0.002237835,-0.0072181015,-0.0052224,-0.004331647,-0.00059966877,-0.00343247,-0.0019398747,0.0021210872,0.0039570206,0.00396741,-0.0063650487,-0.005304669,0.00012572522,-0.0004751212,0.0029735677,-0.0009277854,0.0011253604,0.0038969107,0.0002877144,0.006367853,-0.003636663,-0.012061631,0.00075438723,-0.0020520748,0.0011607236,0.0066331304,-0.0009404889
Pdlim3,0.0033649132,-0.0028201162,-0.0032646796,0.00076967204,0.014426447,-0.004964321,-0.0050868457,-0.008469319,0.0033930773,0.0020924616,0.0019855122,0.009166589,-0.004710193,0.0035924641,-0.013666661,-0.001189723,0.012921798,0.0023162232,0.012053083,-0.007086951,0.0058092736,-0.0154556325,-0.0038840019,0.011627371,-0.002092575,-0.0072444836,-0.0025979963,-0.008067512,-0.005032882,0.0041784537,0.004858896,-0.013737287,0.0051278966,0.006130258,0.009856517,0.0068724887,0.0050355596,-0.0061850036,-0.0076064784,-0.0005981104,0.0056957696,-0.0034477874,-0.004804768,0.010900468,-0.008825744,-0.025522683,0.007124589,-0.0012116809,0.002701039,-0.0024619529
Pdlim5,0.006303621,-0.00862937,-0.014046931,0.0079217,0.018380567,-0.012723328,0.013311473,0.0074114064,-0.0053937235,-0.0025094585,-0.019418614,0.0042030304,-0.0010415686,-0.00349441,-0.008658728,0.0023603803,0.0020381433,0.00042713745,0.0102798715,-0.008951218,-0.00665407,-0.0043889037,0.02559749,0.02585226,-0.0070573282,-0.02281541,0.0019196762,-0.012789445,-0.0063232556,0.004827194,-0.0077434527,0.00076723547,0.005562791,-0.016161969,-0.010176109,-6.33318e-05,0.014975888,0.006188953,-0.0059352173,0.014704763,-0.014555786,-0.013206864,0.0113833975,0.006445717,0.012066292,-0.005851472,0.018232156,-0.0046320288,0.005805241,-0.0119024515
Pdyn,-0.00081096025,-0.0036889813,0.0058703832,0.0048210383,0.004259,0.005253996,0.0051054326,-0.0044669984,0.008544157,0.00096472877,-0.0053520505,-0.010969765,0.003921473,-0.0048979307,-0.0061193076,-0.0035800796,-0.00095476845,0.0057889433,0.0026072015,0.015502474,-0.003280897,0.007867912,-0.0032268749,8.726503e-05,-0.008506284,-0.0055181426,0.00242098,0.0017014114,-0.010304658,-0.005348527,-0.00031353635,0.0001579197,-0.0014471422,0.0048131347,0.004704007,-0.0018610195,0.0075598913,0.008997355,-0.0002698647,0.0077312905,0.0008423518,-0.0068631815,0.0036814779,-0.006181462,0.0013839437,0.0059603355,0.0025255773,-0.0026201257,-0.012977425,-0.0023531187
Penk,0.007915595,-0.007435929,0.006701477,-0.003949673,0.0051850467,0.0054017976,0.008777809,0.003468666,0.00086179725,0.0014564857,-0.0018701022,-0.0006439713,0.0037926696,0.00019851804,-0.0036613306,0.012623235,0.00023416537,0.011054176,0.00013854256,0.009536078,-0.004570749,-0.011133545,-0.010082869,0.009594419,-0.0064373137,-0.006119457,0.009321452,0.00020056625,-0.0059370273,0.00050406234,-0.007287373,0.014763618,-0.00421555,0.0014394553,-0.009874053,-0.0011306412,0.0018401531,-0.010334887,0.0044138017,-0.01726134,-0.011157913,-0.012535707,0.0055643576,0.009315893,-0.0017204722,0.0058003175,-0.013066759,-0.0036701108,-0.01224101,-0.005369654
Per2,0.032926485,-0.086207695,0.02211439,-0.02760063,0.04412559,0.0011435549,0.12025173,-0.11602992,0.012257014,0.014327212,-0.0863368,0.004381245,-0.038678665,0.039338205,0.022046926,-0.122883216,0.14366627,0.018939173,-0.11048005,-0.06916402,-0.051250394,-0.0980755,-0.22258237,-0.016807495,-0.25473922,-0.0050283233,0.14710005,-0.15744649,-0.34907332,-0.03496119,0.09001944,-0.25595784,-0.020958345,-0.25592488,-0.074760295,0.1365785,-0.01709817,-0.016151905,-0.07987904,-0.14051376,0.058504418,0.10297428,-0.019255675,0.13635094,0.11549113,-0.031348813,0.15627521,0.027550902,-0.08512462,0.06787793
